title,price,image,link,scrapedAt
Polynesian Tribal Tapa Totem Summer Crew Neck Long Skirt Dress Set Women Island Short Sleeves Set Maxi Dress,37,https://m.media-amazon.com/images/I/71P0lklVy2L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzYxNTI1NzAwMjA3MzEzOjE3Mzg4NDAxODA6c3BfbXRmOjMwMDU4NjA2NzMxNzkwMjo6MDo6&url=%2FZhangruoheng-Polynesian-Hibiscus-Samoan-Fashion%2Fdp%2FB0D21X5955%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRisuRLWqOZffJxRn27e8iE.SxCaT8ctwb59RLqla7GXeIG_Sja-drdVGnOhhfcBDfY%26dib_tag%3Dse%26keywords%3Dblue%2Belephant%2Bprint%2Bdress%26qid%3D1738840180%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-02-06T11:09:50.473Z
Zeagoo Women Floral Summer Dress Casual Beach Dress Printed T Shirt Dress Split Long Dress Travel 2025 Vacation Dress,33,https://m.media-amazon.com/images/I/8161YZzUZ8L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzYxNTI1NzAwMjA3MzEzOjE3Mzg4NDAxODA6c3BfbXRmOjMwMDYwOTc2MDkzNzgwMjo6MDo6&url=%2FZeagoo-Dresses-Ethnic-Pockets-Tropical%2Fdp%2FB0DK575QP8%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRisuRLWqOZffJxRn27e8iE.SxCaT8ctwb59RLqla7GXeIG_Sja-drdVGnOhhfcBDfY%26dib_tag%3Dse%26keywords%3Dblue%2Belephant%2Bprint%2Bdress%26qid%3D1738840180%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-02-06T11:09:50.568Z
SimpleFun Summer Dresses for Women Beach Floral Tshirt Sundress Casual Pockets Boho Tank Dress,23,https://m.media-amazon.com/images/I/815hJaXSicL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzYxNTI1NzAwMjA3MzEzOjE3Mzg4NDAxODA6c3BfbXRmOjMwMDA4NDY3OTYxNjQwMjo6MDo6&url=%2FSimpleFun-Easter-Dresses-Sundress-Bohemina%2Fdp%2FB09WTKRXJ1%2Fref%3Dsr_1_29_sspa%3Fdib%3DeyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRisuRLWqOZffJxRn27e8iE.SxCaT8ctwb59RLqla7GXeIG_Sja-drdVGnOhhfcBDfY%26dib_tag%3Dse%26keywords%3Dblue%2Belephant%2Bprint%2Bdress%26qid%3D1738840180%26sr%3D8-29-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-02-06T11:09:50.633Z
Askyes Womens Maxi Skirt Summer Trendy Side Slit Elastic High Waisted Boho Casual Beach Flowy Swing Long Skirts with Pockets,14,https://m.media-amazon.com/images/I/71UlXIVHCBL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzYxNTI1NzAwMjA3MzEzOjE3Mzg4NDAxODA6c3BfbXRmOjMwMDU5NjQ1MzE4NjkwMjo6MDo6&url=%2FAskyes-Elastic-Waisted-Wedding-Pockets%2Fdp%2FB0DK77VN4G%2Fref%3Dsr_1_30_sspa%3Fdib%3DeyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRisuRLWqOZffJxRn27e8iE.SxCaT8ctwb59RLqla7GXeIG_Sja-drdVGnOhhfcBDfY%26dib_tag%3Dse%26keywords%3Dblue%2Belephant%2Bprint%2Bdress%26qid%3D1738840180%26sr%3D8-30-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-02-06T11:09:50.716Z
Girls Fall Dress Long Sleeve Swing Skater Dresses Cute Outfits for Party Casual,21,https://m.media-amazon.com/images/I/61owne5swvL._AC_UL320_.jpg,https://www.amazon.com/ZPINXIGN-Elephant-Clothes-Toddler-Dresses/dp/B0CDLQ451P/ref=sr_1_31?dib=eyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRcOuHmDLCg333Lfnp92SzIbVMKRhExyXFXaEMPLFu6TtJK0VQiSaCndC6GJDye7DkKF_L2xNhLZodV4xyETogPKmnKjkCLnD3s_lPFtFIGYCdY0-oKEnMNNyOkgopKrs2gTATgvPNWwK6S9AWHsMtoJ7gONYQHqgBFW-MwNZV44.UhcVCndXba3adRREojtH0B8ppyFy7gUJJhEtmG1fCgk&dib_tag=se&keywords=blue+elephant+print+dress&qid=1738840180&sr=8-31,2025-02-06T11:09:50.844Z
PINSV Women's Sexy Bodycon Tank Dress Basic Sleeveless Long Maxi Dresses Party Club Beach Sundresses,14,https://m.media-amazon.com/images/I/51chb89eAoL._AC_UL320_.jpg,https://www.amazon.com/PINSV-Bodycon-Sleeveless-Dresses-Sundresses/dp/B0CP1PL6WC/ref=sr_1_32?dib=eyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRcOuHmDLCg333Lfnp92SzIbVMKRhExyXFXaEMPLFu6TtJK0VQiSaCndC6GJDye7DkKF_L2xNhLZodV4xyETogPKmnKjkCLnD3s_lPFtFIGYCdY0-oKEnMNNyOkgopKrs2gTATgvPNWwK6S9AWHsMtoJ7gONYQHqgBFW-MwNZV44.UhcVCndXba3adRREojtH0B8ppyFy7gUJJhEtmG1fCgk&dib_tag=se&keywords=blue+elephant+print+dress&qid=1738840180&sr=8-32,2025-02-06T11:09:50.923Z
Dresses Cute Long Sleeve Midi Fit and Flare A Line Party Dress Girls Round Neck Casual Comfy Flowy Fall Dresses,21,https://m.media-amazon.com/images/I/81yi0mgMh1L._AC_UL320_.jpg,https://www.amazon.com/Colorful-Galaxy-Elephant-Dresses-Graphic/dp/B0DLSM1WB7/ref=sr_1_33?dib=eyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRcOuHmDLCg333Lfnp92SzIbVMKRhExyXFXaEMPLFu6TtJK0VQiSaCndC6GJDye7DkKF_L2xNhLZodV4xyETogPKmnKjkCLnD3s_lPFtFIGYCdY0-oKEnMNNyOkgopKrs2gTATgvPNWwK6S9AWHsMtoJ7gONYQHqgBFW-MwNZV44.UhcVCndXba3adRREojtH0B8ppyFy7gUJJhEtmG1fCgk&dib_tag=se&keywords=blue+elephant+print+dress&qid=1738840180&sr=8-33,2025-02-06T11:09:51.001Z
QACOHU Summer Dresses for Women V Neck Ruffle Short Sleeve Casual Shift Dress,31,https://m.media-amazon.com/images/I/71T3CsY9WOL._AC_UL320_.jpg,https://www.amazon.com/QACOHU-Womens-Summer-Festival-Leopard/dp/B0BX6KSVH5/ref=sr_1_34?dib=eyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRcOuHmDLCg333Lfnp92SzIbVMKRhExyXFXaEMPLFu6TtJK0VQiSaCndC6GJDye7DkKF_L2xNhLZodV4xyETogPKmnKjkCLnD3s_lPFtFIGYCdY0-oKEnMNNyOkgopKrs2gTATgvPNWwK6S9AWHsMtoJ7gONYQHqgBFW-MwNZV44.UhcVCndXba3adRREojtH0B8ppyFy7gUJJhEtmG1fCgk&dib_tag=se&keywords=blue+elephant+print+dress&qid=1738840180&sr=8-34,2025-02-06T11:09:51.078Z
Ekouaer Womens Nightgown Short Sleeve Night Dress Printed Sleepwear Soft Sleep Shirt S-3XL,14,https://m.media-amazon.com/images/I/71sbmQtUpkL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzYxNTI1NzAwMjA3MzEzOjE3Mzg4NDAxODA6c3BfbXRmOjMwMDUwNTI5MjM4NTEwMjo6MDo6&url=%2FEkouaer-Nightgown-Printed-Sleepwear-Butterfly%2Fdp%2FB0D4737VWL%2Fref%3Dsr_1_35_sspa%3Fdib%3DeyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRisuRLWqOZffJxRn27e8iE.SxCaT8ctwb59RLqla7GXeIG_Sja-drdVGnOhhfcBDfY%26dib_tag%3Dse%26keywords%3Dblue%2Belephant%2Bprint%2Bdress%26qid%3D1738840180%26sr%3D8-35-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-02-06T11:09:51.167Z
Zeagoo Women's Summer Casual Dress Flutter Short Sleeve V Neck Button Down Tiered Flowy Long Dress with Pockets,29,https://m.media-amazon.com/images/I/81UB+VfGI1L._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzYxNTI1NzAwMjA3MzEzOjE3Mzg4NDAxODA6c3BfbXRmOjMwMDYzNTM2NjI3NjgwMjo6MDo6&url=%2FZeagoo-Sleeve-Casual-Summer-Dresses%2Fdp%2FB0DN6SQTK9%2Fref%3Dsr_1_36_sspa%3Fdib%3DeyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRisuRLWqOZffJxRn27e8iE.SxCaT8ctwb59RLqla7GXeIG_Sja-drdVGnOhhfcBDfY%26dib_tag%3Dse%26keywords%3Dblue%2Belephant%2Bprint%2Bdress%26qid%3D1738840180%26sr%3D8-36-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,2025-02-06T11:09:51.257Z
SAUKOLE Womens Summer Causal Loose Sleeveless Crew Neck Drawstring Waist Mini Short Dress with Pockets,26,https://m.media-amazon.com/images/I/61icRl+mPkL._AC_UL320_.jpg,https://www.amazon.com/SAUKOLE-Summer-Sleeveless-Dresses-Sundress/dp/B0C76YHF36/ref=sr_1_37?dib=eyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRcOuHmDLCg333Lfnp92SzIbVMKRhExyXFXaEMPLFu6TtJK0VQiSaCndC6GJDye7DkKF_L2xNhLZodV4xyETogPKmnKjkCLnD3s_lPFtFIGYCdY0-oKEnMNNyOkgopKrs2gTATgvPNWwK6S9AWHsMtoJ7gONYQHqgBFW-MwNZV44.UhcVCndXba3adRREojtH0B8ppyFy7gUJJhEtmG1fCgk&dib_tag=se&keywords=blue+elephant+print+dress&qid=1738840180&sr=8-37,2025-02-06T11:09:51.335Z
Art Of Creation Women Kaftan Dress Tunic Long Maxi Plus Size Polyester Print Caftan Gown Party Casual Kimono Dress,12,https://m.media-amazon.com/images/I/61QJeBfxvXL._AC_UL320_.jpg,https://www.amazon.com/Art-Creation-Kaftan-Elephant-Printed/dp/B08HL55KJT/ref=sr_1_38?dib=eyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRcOuHmDLCg333Lfnp92SzIbVMKRhExyXFXaEMPLFu6TtJK0VQiSaCndC6GJDye7DkKF_L2xNhLZodV4xyETogPKmnKjkCLnD3s_lPFtFIGYCdY0-oKEnMNNyOkgopKrs2gTATgvPNWwK6S9AWHsMtoJ7gONYQHqgBFW-MwNZV44.UhcVCndXba3adRREojtH0B8ppyFy7gUJJhEtmG1fCgk&dib_tag=se&keywords=blue+elephant+print+dress&qid=1738840180&sr=8-38,2025-02-06T11:09:51.418Z
FANCYINN Womens Tie Front Button Down A-Line Dresses Summer Spaghetti Strap Midi Dress Floral Prints,34,https://m.media-amazon.com/images/I/61OJEbTiHHL._AC_UL320_.jpg,https://www.amazon.com/FANCYINN-Womens-Floral-Prints-Spaghetti/dp/B07FDXXFGB/ref=sr_1_39?dib=eyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRcOuHmDLCg333Lfnp92SzIbVMKRhExyXFXaEMPLFu6TtJK0VQiSaCndC6GJDye7DkKF_L2xNhLZodV4xyETogPKmnKjkCLnD3s_lPFtFIGYCdY0-oKEnMNNyOkgopKrs2gTATgvPNWwK6S9AWHsMtoJ7gONYQHqgBFW-MwNZV44.UhcVCndXba3adRREojtH0B8ppyFy7gUJJhEtmG1fCgk&dib_tag=se&keywords=blue+elephant+print+dress&qid=1738840180&sr=8-39,2025-02-06T11:09:51.493Z
Kaftan for Women Night Dress Kimono Caftan Beach Maxi Boho Long Top Tunic Cover Up Elephant Print Casual Red & Blue,13,https://m.media-amazon.com/images/I/71NNLjy0tAL._AC_UL320_.jpg,https://www.amazon.com/Kaftan-Kimono-Caftan-Elephant-Casual/dp/B0DCFTXXRF/ref=sr_1_40?dib=eyJ2IjoiMSJ9.dFODiPFToOBxUcl4yXUTEGyVv8atodIC-HV6OXbDyyMlp1LJUKD_1WEubwQFzGJslaWmf4V3g1yqPJexxgOP4ShJXHqd5JxX9v8G2RU3cjRILoZi7gCHTbZnr6pyawXBYU-ZuOeicmVGNcovnXpJFG9NOPaNod-ty3ZPIQdqmK1f7XEZhZd8Doi7WIx8M_z8ypydQ5Ohwu7BGOLTiI9V7QKrMPaD8DUWiWQ8kxedGPJk3V6oRzmYiwCWRVoIr_H3RLtEt-YnfxhMpSPMh7x5yRcOuHmDLCg333Lfnp92SzIbVMKRhExyXFXaEMPLFu6TtJK0VQiSaCndC6GJDye7DkKF_L2xNhLZodV4xyETogPKmnKjkCLnD3s_lPFtFIGYCdY0-oKEnMNNyOkgopKrs2gTATgvPNWwK6S9AWHsMtoJ7gONYQHqgBFW-MwNZV44.UhcVCndXba3adRREojtH0B8ppyFy7gUJJhEtmG1fCgk&dib_tag=se&keywords=blue+elephant+print+dress&qid=1738840180&sr=8-40,2025-02-06T11:09:51.555Z
